PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
MDR000283,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",,
MDR000285,,,2026,Fluid Milk
MDR000288,,,4225,General Warehousing And Storage
MDR000289,,,8222,Junior Colleges
MDR000290,,,8222,Junior Colleges
MDR000291,,,8222,Junior Colleges
MDR000297,,,5093,Scrap And Waste Materials
MDR000298,,,5093,Scrap And Waste Materials
MDR000300,,,9711,National Security
MDR000304,,,2015,Poultry Slaughtering And Processing
MDR000314,,,4953,Refuse Systems
MDR000316,,,3728,Aircraft Parts And Equipment
MDR000327,,,4111,Local And Suburban Transit
MDR000328,,,4111,Local And Suburban Transit
MDR000331,,,4952,Sewerage Systems
MDR000332,,,4952,Sewerage Systems
MDR000345,,,4493,Marinas
MDR000353,,,3089,Plastics Products
MDR000371,,,4213,"Trucking, Except Local"
MDR000375,,,4953,Refuse Systems
MDR000376,,,4952,Sewerage Systems
MDR000401,,,4953,Refuse Systems
MDR000402,,,4952,Sewerage Systems
MDR000404,,,3444,Sheet Metal Work
MDR000408,,,8222,Junior Colleges
MDR000409,,,2851,Paints And Allied Products
MDR000410,,,2421,"Sawmills And Planing Mills, General"
MDR000414,,,2421,"Sawmills And Planing Mills, General"
MDR000433,,,3841,Surgical And Medical Instruments
MDR000437,,,2035,"Pickles, Sauces, And Salad Dressings"
MDR000447,,,2421,"Sawmills And Planing Mills, General"
MDR000449,,,4226,Special Warehousing And Storage
MDR000452,,,2421,"Sawmills And Planing Mills, General"
MDR000458,,,3585,Refrigeration And Heating Equipment
MDR000461,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,,
MDR000466,,,2851,Paints And Allied Products
MDR000468,,,2086,Bottled And Canned Soft Drinks
MDR000478,,,4493,Marinas
MDR000479,,,4953,Refuse Systems
MDR000485,,,2015,Poultry Slaughtering And Processing
MDR000487,,,3069,Fabricated Rubber Products
MDR000500,,,4953,Refuse Systems
MDR000502,,,4493,Marinas
MDR000515,,,4581,"Airports, Flying Fields, & Services"
MDR000521,,,1611,Highway And Street Construction
MDR000524,,,4151,School Buses
MDR000525,,,4151,School Buses
MDR000556,,,8211,Elementary And Secondary Schools
MDR000559,,,4213,"Trucking, Except Local"
MDR000576,,,2891,Adhesives And Sealants
MDR000578,,,5015,"Motor Vehicle Parts, Used"
MDR000583,,,4151,School Buses
MDR000584,,,2431,Millwork
MDR000612,326199,All Other Plastics Product Manufacturing,,
MDR000625,,,4953,Refuse Systems
MDR000628,,,5169,Chemicals & Allied Products
MDR000629,,,4952,Sewerage Systems
MDR000630,,,4952,Sewerage Systems
MDR000648,,,5093,Scrap And Waste Materials
MDR000650,,,3479,Metal Coating And Allied Services
MDR000655,,,2099,Food Preparations
MDR000656,,,4953,Refuse Systems
MDR000660,,,4953,Refuse Systems
MDR000668,,,5093,Scrap And Waste Materials
MDR000677,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,,
MDR000681,562211,Hazardous Waste Treatment and Disposal,,
MDR000683,,,4953,Refuse Systems
MDR000684,,,4953,Refuse Systems
MDR000691,,,2844,Toilet Preparations
MDR000696,,,4212,"Local Trucking, Without Storage"
MDR000699,,,4952,Sewerage Systems
MDR000701,,,4953,Refuse Systems
MDR000702,,,4111,Local And Suburban Transit
MDR000703,,,4111,Local And Suburban Transit
MDR000704,,,4111,Local And Suburban Transit
MDR000705,,,4111,Local And Suburban Transit
MDR000708,,,4111,Local And Suburban Transit
MDR000710,,,2096,Potato Chips And Similar Snacks
MDR000715,,,5093,Scrap And Waste Materials
MDR000724,,,4231,Trucking Terminal Facilities
MDR000734,,,2833,Medicinals And Botanicals
MDR000737,,,5093,Scrap And Waste Materials
MDR000756,,,4952,Sewerage Systems
MDR000761,,,4952,Sewerage Systems
MDR000765,,,4953,Refuse Systems
MDR000776,,,4213,"Trucking, Except Local"
MDR000779,,,4953,Refuse Systems
MDR000787,,,4213,"Trucking, Except Local"
